"cp","minsplit","minbucket","maxdepth","accuracy","kappa","balanced_accuracy","precision_satisfied","recall_satisfied","f1_satisfied","specificity"
0.002,40,20,6,0.680419799498747,0.335258708191147,0.665550889328063,0.637477560055296,0.574094202898551,0.595857716407701,0.757007575757576
0.005,40,20,6,0.685682957393484,0.346394249014881,0.672274374176548,0.632158390920337,0.590760869565217,0.605616132559316,0.753787878787879
0.01,40,20,6,0.691040100250627,0.357969727973141,0.677818264163373,0.638842558786132,0.598913043478261,0.614234653217776,0.756723484848485
0.02,40,20,6,0.678477443609023,0.329599065247315,0.662399127140975,0.636347245118143,0.564855072463768,0.591116617300828,0.759943181818182
5e-04,60,20,6,0.665977443609023,0.311556313827128,0.655335968379447,0.608489845938375,0.590217391304348,0.593729946524064,0.720454545454545
0.001,60,20,6,0.665977443609023,0.311556313827128,0.655335968379447,0.608489845938375,0.590217391304348,0.593729946524064,0.720454545454545
0.002,60,20,6,0.671334586466165,0.321189375926244,0.659881422924901,0.616384582780481,0.590217391304348,0.597222010016128,0.729545454545454
0.005,60,20,6,0.674874686716792,0.322523340308375,0.659230895915679,0.627519036561993,0.564673913043478,0.588893024319854,0.753787878787879
0.01,60,20,6,0.678508771929825,0.325490273067891,0.660328145586298,0.634057964953863,0.551811594202899,0.582691823118652,0.768844696969697
0.02,60,20,6,0.680294486215539,0.330087732531172,0.662028573781291,0.638987197758096,0.551992753623188,0.587134296634297,0.772064393939394
5e-04,80,20,6,0.66437969924812,0.305965789934775,0.652822381422925,0.601594173606058,0.582065217391304,0.586890958638565,0.723579545454546
0.001,80,20,6,0.66437969924812,0.305965789934775,0.652822381422925,0.601594173606058,0.582065217391304,0.586890958638565,0.723579545454546
0.002,80,20,6,0.66437969924812,0.305965789934775,0.652822381422925,0.601594173606058,0.582065217391304,0.586890958638565,0.723579545454546
0.005,80,20,6,0.669705513784461,0.309231200321662,0.6523694828722,0.622728627387571,0.547826086956522,0.576603588609365,0.756912878787879
0.01,80,20,6,0.669768170426065,0.305554873320562,0.650006175889328,0.626227873239758,0.530978260869565,0.567324658903606,0.769034090909091
0.02,80,20,6,0.666196741854637,0.298698684287456,0.646317111330698,0.622745367692736,0.526630434782609,0.564491325570273,0.766003787878788
5e-04,60,30,6,0.673214285714286,0.326419207288373,0.662240612648221,0.621094979989217,0.594746376811594,0.602051829954643,0.729734848484848
0.001,60,30,6,0.673214285714286,0.326419207288373,0.662240612648221,0.621094979989217,0.594746376811594,0.602051829954643,0.729734848484848
0.002,60,30,6,0.673214285714286,0.326419207288373,0.662240612648221,0.621094979989217,0.594746376811594,0.602051829954643,0.729734848484848
0.005,60,30,6,0.676754385964912,0.327727677161695,0.661590085638999,0.63343264232688,0.569202898550725,0.593157953157953,0.753977272727273
0.01,60,30,6,0.67327694235589,0.317244382327341,0.656149127140975,0.630705369599607,0.552355072463768,0.580245467093293,0.759943181818182
0.02,60,30,6,0.678634085213033,0.325349408898513,0.659377058629776,0.639307520137241,0.543659420289855,0.581663906809605,0.775094696969697
5e-04,80,30,6,0.660808270676692,0.301092998350756,0.65063611660079,0.598333994171966,0.586594202898551,0.586855769975975,0.71467803030303
0.001,80,30,6,0.660808270676692,0.301092998350756,0.65063611660079,0.598333994171966,0.586594202898551,0.586855769975975,0.71467803030303
0.002,80,30,6,0.660808270676692,0.301092998350756,0.65063611660079,0.598333994171966,0.586594202898551,0.586855769975975,0.71467803030303
0.005,80,30,6,0.666134085213033,0.304482585899753,0.650183218050066,0.617681008339952,0.552355072463768,0.577254249815225,0.748011363636364
0.01,80,30,6,0.666196741854637,0.300806258898653,0.647819911067194,0.621180254192139,0.535507246376812,0.567975320109466,0.760132575757576
0.02,80,30,6,0.67155388471178,0.308911285469825,0.651047842555995,0.629782404729773,0.526811594202899,0.569393759825779,0.775284090909091
5e-04,80,40,6,0.657174185463659,0.298016437596049,0.650304677206851,0.585714946552918,0.607427536231884,0.59250012562033,0.693181818181818
0.001,80,40,6,0.657174185463659,0.298016437596049,0.650304677206851,0.585714946552918,0.607427536231884,0.59250012562033,0.693181818181818
0.002,80,40,6,0.657174185463659,0.298016437596049,0.650304677206851,0.585714946552918,0.607427536231884,0.59250012562033,0.693181818181818
0.005,80,40,6,0.6625,0.301406025145046,0.649851778656127,0.605061960720904,0.573188405797102,0.582898605459581,0.726515151515152
0.01,80,40,6,0.65905388471178,0.288104645995427,0.642090744400527,0.60729136530325,0.539673913043478,0.564403891538038,0.744507575757576
0.02,80,40,6,0.667982456140351,0.302810549759581,0.648443675889328,0.621196546143915,0.530978260869565,0.568358563138408,0.765909090909091
